Age,Gender,Occupation
80,N/A,Teacher
91,Female,Nurse
50,Female,Doctor
57,Male,Teacher
67,Male,Engineer
22,Female,Artist
92,Male,Doctor
90,Male,Teacher
40,Female,Engineer
57,N/A,Lawyer
47,N/A,Scientist
49,Male,Teacher
35,Female,N/A
88,Male,Doctor
50,N/A,Lawyer
93,Male,Nurse
73,Male,Artist
85,Female,Scientist
57,N/A,Nurse
75,Female,Lawyer
19,Male,Artist
85,Female,Lawyer
94,Male,Artist
74,Male,Scientist
40,Male,N/A
69,Female,Scientist
100,Male,Artist
50,N/A,Artist
37,Male,Nurse
81,Female,N/A
84,Female,Artist
88,Male,Doctor
50,Male,Engineer
95,Female,Doctor
100,Female,Scientist
62,Male,Nurse
72,Male,Doctor
95,Female,Nurse
57,Male,Artist
19,Male,Scientist
59,Male,Teacher
38,Female,Nurse
60,N/A,Doctor
53,Female,Nurse
57,Female,Lawyer
91,Female,N/A
67,Female,Nurse
88,N/A,Lawyer
50,Male,Artist
57,Male,Lawyer
18,Female,Artist
57,Female,Doctor
22,N/A,Doctor
39,Female,Scientist
50,Male,Engineer
50,Female,Teacher
53,Male,Doctor
50,Female,Teacher
74,Female,Scientist
50,N/A,N/A
77,Male,Nurse
39,Female,Lawyer
45,Female,Artist
77,N/A,N/A
57,Male,N/A
50,N/A,Artist
99,Male,Doctor
71,Male,Nurse
21,Female,Lawyer
92,Female,Lawyer
89,Male,N/A
37,Female,N/A
29,Female,Doctor
50,Female,Scientist
85,Male,Artist
57,Male,Teacher
93,N/A,Engineer
50,Female,Artist
50,Female,Artist
50,Male,Lawyer
72,Male,Artist
57,Male,N/A
49,Female,Teacher
51,Female,Doctor
50,Male,Doctor
96,Male,Engineer
84,Male,Nurse
77,Female,Doctor
50,N/A,Nurse
44,Male,Doctor
95,Male,Scientist
50,Male,Teacher
28,Female,N/A
86,N/A,Scientist
58,Female,Artist
95,Female,Artist
89,Male,Artist
76,Female,Nurse
96,Male,Engineer
64,N/A,Engineer
75,Male,Engineer
50,Female,N/A
57,Female,Lawyer
55,Female,Teacher
23,Female,N/A
34,Female,Artist
57,Male,N/A
50,Male,Engineer
56,Female,Scientist
78,Male,Lawyer
80,Male,Doctor
95,Male,Engineer
50,Male,Lawyer
68,Male,Nurse
80,Male,Scientist
59,Female,Doctor
50,Female,Nurse
28,Female,Teacher
25,Male,Teacher
88,Female,Lawyer
22,Male,Engineer
20,Female,Doctor
36,N/A,Lawyer
50,Male,Doctor
57,Female,Teacher
99,Male,Engineer
71,Male,Engineer
93,Female,Doctor
43,Female,Nurse
87,Male,Scientist
50,Male,Scientist
50,Male,Scientist
50,Male,N/A
78,Female,N/A
30,Female,Artist
99,Male,Lawyer
18,Female,N/A
32,Female,Scientist
41,Female,Lawyer
44,Male,Doctor
69,Female,Doctor
95,Female,Artist
92,N/A,Teacher
100,Female,Nurse
46,Female,Artist
50,Female,Nurse
57,Male,Engineer
74,N/A,N/A
51,Female,Nurse
50,N/A,Scientist
50,Female,N/A
74,Female,Engineer
100,N/A,Engineer
57,Female,Artist
77,Male,Engineer
27,Female,N/A
82,Male,Lawyer
26,Female,Engineer
57,Female,Engineer
50,Male,N/A
66,Female,Artist
51,Male,Scientist
65,Female,Doctor
41,N/A,Teacher
34,Female,Engineer
64,Male,Artist
93,Male,Lawyer
67,Male,Engineer
40,Male,N/A
44,Male,Scientist
55,Male,Teacher
49,Female,Teacher
71,Female,Doctor
42,Female,Artist
57,N/A,Artist
18,Female,N/A
57,Male,Engineer
76,Male,Nurse
68,Male,Teacher
49,Male,Engineer
25,Female,Teacher
59,N/A,Nurse
57,Male,Engineer
31,Female,Engineer
83,Female,Teacher
50,Female,Lawyer
50,Male,Scientist
57,Female,N/A
43,Female,Nurse
27,Male,N/A
52,Female,Lawyer
84,N/A,Teacher
62,Female,Engineer
50,Female,Nurse
50,Male,Artist
75,Male,Doctor
50,Female,Engineer
75,Female,Nurse
42,Female,Artist
29,Female,Teacher
23,N/A,Scientist
55,Female,Doctor
44,Female,Lawyer
97,Female,Engineer
69,Male,Artist
81,Female,Artist
37,Male,Scientist
37,Male,Engineer
57,Male,Engineer
85,N/A,Artist
50,Female,Nurse
98,N/A,Teacher
50,Female,Engineer
29,Male,Doctor
50,Male,N/A
42,N/A,Nurse
98,Female,Teacher
50,N/A,Scientist
67,Male,Nurse
28,Female,Lawyer
19,Female,Lawyer
29,Female,Engineer
57,Male,Teacher
57,Female,Nurse
98,Male,N/A
44,Female,Nurse
68,Male,Lawyer
36,Male,Scientist
27,Female,Engineer
57,Male,Lawyer
96,Male,Nurse
50,N/A,Doctor
49,Female,Nurse
90,Female,Teacher
50,Female,Teacher
26,Male,Doctor
31,Male,Artist
77,Male,Teacher
27,Female,Nurse
57,Male,Engineer
90,Female,Artist
50,Female,Engineer
92,Female,Artist
55,Male,N/A
34,Female,Artist
50,Male,Artist
85,Female,Scientist
34,Male,Doctor
56,Male,Nurse
71,Male,Nurse
98,Female,Nurse
50,Female,Artist
62,Female,Nurse
53,Female,Doctor
50,N/A,Lawyer
87,Female,Artist
57,Female,Nurse
43,N/A,Teacher
57,Male,Doctor
74,Male,Doctor
57,Female,Lawyer
57,Male,N/A
20,Male,Nurse
57,Female,Nurse
66,Female,Teacher
72,Female,Nurse
45,N/A,Doctor
71,Female,Doctor
22,Male,Nurse
42,Female,Scientist
92,Male,N/A
50,Female,Doctor
62,Female,N/A
50,N/A,Artist
81,Female,Engineer
45,Male,Nurse
50,Female,Engineer
48,Male,Lawyer
50,Female,Artist
83,Female,Scientist
81,Female,Artist
96,Male,Nurse
86,Male,Engineer
65,Male,Teacher
72,N/A,Doctor
70,N/A,Lawyer
24,Male,Nurse
49,Female,Scientist
47,N/A,Doctor
35,Female,Nurse
50,Female,N/A
84,Female,Scientist
38,Female,Engineer
50,N/A,Nurse
50,Female,Artist
18,Female,Artist
57,Male,Scientist
79,Male,N/A
50,Male,Engineer
43,Male,Nurse
46,Male,Teacher
53,Male,Lawyer
60,Female,Nurse
59,Male,N/A
70,Male,Engineer
34,Male,N/A
29,Female,Artist
74,Male,Engineer
93,N/A,Teacher
24,Male,Lawyer
73,Female,Engineer
43,Male,N/A
85,Female,Lawyer
50,Male,Doctor
57,Female,Nurse
46,Female,Artist
56,Female,Scientist
57,Male,Engineer
40,Male,Doctor
33,Female,Engineer
82,Female,Nurse
50,Female,Artist
57,Female,Scientist
27,Female,N/A
49,Male,Scientist
57,Male,Nurse
39,Male,Doctor
94,Female,Doctor
40,Male,Scientist
50,Female,Doctor
23,Male,Scientist
76,Female,Doctor
64,Male,Lawyer
50,Female,N/A
21,N/A,Engineer
87,Female,Nurse
45,Female,Teacher
57,Male,N/A
54,Male,Scientist
57,Female,Teacher
38,Male,Teacher
36,Male,Nurse
53,Male,Scientist
85,Female,Scientist
93,Male,Teacher
64,Male,Engineer
83,Male,Nurse
18,Female,Artist
57,Male,Doctor
44,Female,Teacher
22,N/A,N/A
18,Female,Engineer
38,Male,Nurse
57,Male,Scientist
61,Male,Teacher
31,Female,Teacher
57,Female,Lawyer
97,Male,N/A
46,Male,Nurse
67,Male,Teacher
70,Male,Nurse
39,Female,Doctor
42,N/A,Doctor
50,Male,Nurse
50,N/A,Nurse
67,N/A,Scientist
43,Female,Artist
77,Male,Nurse
52,Female,Scientist
50,Female,Artist
88,Female,Teacher
57,Male,N/A
44,N/A,Artist
82,Female,Engineer
18,N/A,Teacher
58,Male,Scientist
89,Female,Artist
39,Male,N/A
53,Female,Nurse
92,Female,Doctor
93,Female,N/A
39,Male,Scientist
40,N/A,Teacher
49,Female,Artist
43,Female,Artist
57,Male,Nurse
78,Male,Lawyer
31,Female,Nurse
26,Female,Doctor
50,Male,N/A
89,Female,Doctor
50,N/A,Lawyer
50,Male,Artist
44,Male,Scientist
30,Male,Engineer
72,Male,Lawyer
92,N/A,Teacher
46,N/A,Scientist
57,N/A,Lawyer
92,N/A,Lawyer
95,Female,Scientist
21,Female,Lawyer
99,Female,N/A
100,Male,Teacher
23,Male,Nurse
50,Male,Doctor
58,Male,Doctor
57,Female,Artist
58,Female,Engineer
50,N/A,Teacher
50,Male,Scientist
20,Female,Teacher
60,N/A,Teacher
49,Female,Lawyer
50,Male,Lawyer
26,Male,Artist
57,Male,Engineer
70,Male,N/A
25,Female,Nurse
50,Male,Nurse
50,Male,Doctor
37,Male,Teacher
57,N/A,N/A
85,Male,Scientist
49,Male,Teacher
57,Female,Scientist
41,Female,Lawyer
50,Female,Scientist
36,Male,Engineer
26,Female,Doctor
18,Male,Artist
71,Female,Lawyer
42,Female,Scientist
79,Female,Nurse
79,Female,N/A
86,Male,Nurse
57,Female,Artist
22,Female,Scientist
50,Female,Lawyer
70,Female,N/A
46,Male,Artist
99,Female,Artist
60,Female,N/A
50,Male,Doctor
96,Female,Doctor
89,Male,Teacher
89,Male,Artist
90,Female,N/A
74,Female,Lawyer
33,Male,Scientist
29,Female,Lawyer
23,Male,Lawyer
84,Female,Doctor
51,Female,Lawyer
88,Male,Lawyer
50,Male,Nurse
74,Male,Doctor
67,Male,Artist
37,Female,Teacher
41,Female,Nurse
42,Female,N/A
82,N/A,Nurse
42,Female,N/A
77,Male,Engineer
40,Male,Lawyer
66,Female,Nurse
50,Female,Artist
57,N/A,Artist
50,Male,Engineer
95,Male,Artist
37,Male,Nurse
37,Male,Scientist
35,Female,Engineer
93,Male,Artist
50,Female,Doctor
27,Female,Lawyer
71,Male,N/A
62,Female,Doctor
50,Male,Teacher
33,Male,N/A
49,Female,Lawyer
54,Male,Teacher
40,Female,Doctor
57,Female,Teacher
57,N/A,Nurse
40,Female,Doctor
57,Female,Artist
89,Female,Lawyer
38,Male,Artist
45,N/A,Engineer
31,Male,Teacher
91,Female,Artist
26,Male,Engineer
63,Female,Artist
22,Male,Teacher
59,N/A,N/A
57,Male,Teacher
90,Female,Scientist
45,N/A,Artist
88,Male,Doctor
57,Male,Lawyer
66,N/A,N/A
78,Male,Engineer
65,Female,Doctor
50,Male,Nurse
81,N/A,Teacher
50,N/A,Scientist
57,Female,Scientist
100,Female,Teacher
50,N/A,Lawyer
37,Female,Artist
78,Female,Doctor
50,Male,Engineer
33,Male,Scientist
93,Female,Doctor
58,Male,Lawyer
47,N/A,Lawyer
95,Male,Doctor
57,Female,Scientist
100,Male,Scientist
50,Female,Scientist
23,Female,Lawyer
41,Female,N/A
93,Female,Teacher
54,Male,Engineer
57,Female,Artist
50,Male,N/A
50,Male,N/A
96,Male,Lawyer
50,Male,N/A
93,Male,Teacher
48,Male,Lawyer
90,Female,Lawyer
50,Female,Teacher
50,Female,Doctor
87,N/A,Scientist
63,Female,Lawyer
36,Female,Scientist
82,Male,N/A
57,Female,Lawyer
54,Female,Engineer
82,Female,Nurse
57,Male,Teacher
96,Male,Artist
50,Male,Lawyer
95,N/A,Engineer
50,Female,Nurse
100,Male,N/A
72,N/A,Scientist
43,Female,Lawyer
30,Male,Artist
72,N/A,Doctor
62,Female,Doctor
50,Male,Scientist
77,Female,Scientist
57,Female,Scientist
40,Female,Scientist
57,Female,N/A
50,Female,Teacher
58,Female,Artist
37,Male,Scientist
50,Female,Artist
99,Female,N/A
30,Male,Lawyer
96,Female,Scientist
37,Female,Artist
66,Female,Teacher
20,Male,Scientist
57,Female,Artist
41,Male,N/A
57,Female,Engineer
86,Male,Lawyer
46,Female,Scientist
90,Male,Doctor
80,Male,Scientist
40,Male,Engineer
66,Male,Artist
57,Male,Nurse
79,Female,N/A
87,N/A,Engineer
29,Male,N/A
50,Male,Scientist
42,Male,Scientist
57,Female,Lawyer
83,Male,Lawyer
50,N/A,Nurse
50,Male,N/A
33,Female,Engineer
19,Female,Doctor
97,Female,Lawyer
57,Male,N/A
48,Male,Scientist
21,Male,Engineer
50,Female,Artist
50,Male,Engineer
27,Female,Artist
79,Male,Nurse
69,Female,N/A
90,Male,Engineer
50,N/A,Artist
27,Female,N/A
21,Female,Engineer
50,Female,Doctor
42,Male,Teacher
75,Male,Scientist
59,Male,Scientist
70,Female,Scientist
100,Female,N/A
81,Male,N/A
50,Female,Teacher
50,Male,Artist
41,Female,Lawyer
53,Male,Engineer
28,Male,N/A
97,Female,Lawyer
50,Male,Nurse
61,Female,Nurse
78,Male,Doctor
57,Male,Engineer
50,Male,Lawyer
73,Female,Engineer
58,Female,Teacher
46,Female,Nurse
71,Female,Nurse
97,Female,N/A
97,Female,Artist
93,Female,Lawyer
55,Female,Nurse
84,N/A,N/A
59,Male,Teacher
100,Female,Teacher
27,Female,Scientist
45,Male,Scientist
76,Male,Nurse
78,Female,Lawyer
50,Female,Artist
77,Male,Artist
95,Male,Nurse
71,Male,N/A
73,N/A,Artist
18,Male,Engineer
50,Male,Lawyer
26,Male,Scientist
57,Male,N/A
97,Female,Scientist
50,Male,Nurse
57,Male,Lawyer
86,Female,Lawyer
62,Male,Scientist
29,Male,Scientist
29,Female,Artist
50,Female,Scientist
63,Male,Nurse
35,N/A,Teacher
37,Male,Engineer
50,Female,Artist
71,N/A,Scientist
20,Female,Artist
95,Female,Engineer
50,N/A,Doctor
57,Male,Scientist
50,Male,Artist
50,N/A,Artist
88,Female,Artist
85,Male,Nurse
33,Male,Artist
50,Male,Lawyer
45,Female,Teacher
95,Female,Scientist
74,N/A,Nurse
50,N/A,N/A
50,Female,Engineer
68,Male,Scientist
51,Male,Artist
58,Female,Doctor
86,Female,Doctor
29,Female,Engineer
74,N/A,Engineer
87,Female,Artist
38,N/A,Teacher
92,Female,N/A
59,N/A,Artist
74,Female,N/A
51,Male,Teacher
50,Male,Doctor
86,Female,Teacher
50,Male,Teacher
50,Male,Scientist
44,Male,Engineer
77,Male,Teacher
24,Female,Nurse
50,Female,Teacher
94,Male,Doctor
20,Male,Lawyer
19,Male,Lawyer
94,Female,Nurse
96,Male,Nurse
61,Male,Scientist
34,Female,Lawyer
50,Male,Scientist
26,Female,Lawyer
58,Female,N/A
86,Male,Engineer
35,Female,Lawyer
50,N/A,Scientist
50,Female,N/A
90,Male,Nurse
50,Female,Scientist
28,Female,Engineer
57,N/A,Nurse
71,Female,N/A
50,Male,Lawyer
21,N/A,Nurse
78,Male,N/A
77,Male,Engineer
77,Female,Doctor
60,Male,Lawyer
19,Male,Artist
37,Female,Teacher
59,Male,Lawyer
24,Female,Nurse
24,N/A,Teacher
68,Male,Nurse
25,Male,Teacher
70,Female,Lawyer
94,Male,Lawyer
50,Male,Lawyer
19,Male,Artist
41,Male,Lawyer
78,N/A,Artist
50,Female,Scientist
24,Female,Engineer
42,Male,Doctor
50,N/A,Doctor
25,Male,Artist
50,Female,N/A
20,Male,Teacher
37,Male,Doctor
57,Male,Scientist
40,Female,Engineer
78,Male,Scientist
57,Male,Artist
50,Female,Engineer
37,Female,Doctor
57,Male,Engineer
56,Male,Artist
62,Male,Scientist
50,N/A,Lawyer
58,Male,Nurse
50,Female,Scientist
39,Female,Engineer
71,Female,Engineer
50,Female,Engineer
74,Male,Artist
59,Female,Scientist
50,Male,Nurse
30,Female,N/A
100,N/A,Engineer
71,Female,Engineer
87,Female,Lawyer
66,Male,Lawyer
50,Female,N/A
19,Female,Doctor
70,N/A,Scientist
44,Female,N/A
26,Female,Nurse
69,Male,Lawyer
97,Male,Artist
26,N/A,Nurse
66,Male,Lawyer
37,Male,Scientist
32,Male,N/A
28,Female,Artist
50,N/A,N/A
56,N/A,Doctor
57,Female,Nurse
50,N/A,Teacher
23,Female,Doctor
75,Male,Doctor
50,Female,Lawyer
57,Male,Scientist
50,Male,N/A
57,Female,Teacher
57,Male,Doctor
57,Female,Doctor
51,Male,Teacher
22,Female,Scientist
47,Male,Teacher
50,Male,Doctor
61,N/A,Engineer
52,Male,Doctor
59,N/A,Teacher
32,Male,Lawyer
49,N/A,Doctor
57,Female,Scientist
41,Female,Nurse
88,Female,Scientist
50,Male,Scientist
50,Female,Artist
74,Female,Nurse
91,Male,Scientist
33,Male,Lawyer
63,N/A,Nurse
96,Female,N/A
70,Male,Doctor
99,N/A,Scientist
50,Female,Nurse
29,Male,Scientist
28,Male,Engineer
57,Male,Teacher
50,Female,Artist
33,Male,Lawyer
50,Female,Artist
57,Female,Lawyer
69,N/A,Doctor
40,Male,Nurse
53,Female,Doctor
70,Female,Scientist
60,N/A,Artist
57,Male,N/A
50,Male,Teacher
72,Female,Nurse
50,N/A,Nurse
53,Male,Nurse
71,Female,Teacher
20,Male,Nurse
61,N/A,Engineer
57,Male,Scientist
22,Male,Lawyer
50,Female,Teacher
27,Male,N/A
90,Male,Artist
51,Female,N/A
50,Male,Engineer
50,Male,N/A
35,Female,Doctor
77,Female,Nurse
50,Male,Artist
30,Female,Scientist
90,Male,Nurse
94,Male,Scientist
33,N/A,N/A
59,Female,N/A
50,N/A,Lawyer
50,Male,N/A
36,Female,Engineer
57,Female,Scientist
81,Male,Lawyer
57,Male,Engineer
21,N/A,Lawyer
34,Male,Scientist
66,Male,Engineer
42,Male,Teacher
39,Female,N/A
57,Male,Artist
84,Male,Doctor
72,Female,Engineer
50,Male,Teacher
24,N/A,Lawyer
50,Male,Teacher
57,N/A,Doctor
87,Male,Nurse
57,Female,Doctor
86,Female,Engineer
77,N/A,Engineer
97,Male,Scientist
57,Female,Nurse
50,Female,Doctor
57,Female,Engineer
23,Male,Artist
50,Female,Scientist
80,Female,N/A
25,Male,Teacher
57,Male,Engineer
77,N/A,Doctor
79,Female,Teacher
50,Female,Lawyer
39,Female,Doctor
50,Female,Doctor
98,Female,Nurse
50,N/A,N/A
80,Female,Teacher
50,Male,Artist
82,N/A,Scientist
91,Female,Doctor
93,Male,Doctor
98,Female,Lawyer
97,Female,Lawyer
65,Female,Nurse
34,Male,Lawyer
35,Female,Scientist
95,Female,Nurse
53,Female,Teacher
33,Female,Scientist
23,Male,Teacher
57,Male,Lawyer
50,Female,N/A
77,Male,Artist
51,Male,Nurse
24,Female,Scientist
91,Female,N/A
50,Male,Engineer
54,Female,Engineer
57,Female,Nurse
57,Female,Engineer
57,Male,Lawyer
77,Male,Teacher
63,Male,Artist
86,Male,Lawyer
65,N/A,Scientist
98,N/A,Lawyer
31,Female,Teacher
50,Male,Engineer
70,Male,Artist
82,Female,Nurse
24,Female,Nurse
50,Male,Artist
20,N/A,Artist
85,Female,Scientist
41,Female,N/A
62,Female,Doctor
73,N/A,Scientist
56,Female,N/A
63,Male,Nurse
56,Female,Scientist
50,Female,Scientist
52,Female,Engineer
57,Male,Teacher
45,Female,Engineer
63,Male,Engineer
56,Female,Scientist
57,Female,Lawyer
82,Male,Teacher
50,Male,Doctor
36,Female,Lawyer
50,Male,Scientist
82,Male,Doctor
50,Male,Teacher
65,Male,Scientist
47,Male,N/A
95,Male,N/A
73,Female,N/A
22,Female,N/A
37,N/A,Scientist
27,Female,N/A
95,Female,Teacher
50,Male,N/A
87,Male,Artist
100,Female,N/A
55,Female,N/A
100,Male,N/A
50,Female,Engineer
37,Male,N/A
79,N/A,Lawyer
61,N/A,Artist
61,Male,Nurse
39,Male,Engineer
61,Female,Nurse
58,Male,Teacher
82,Female,Engineer
87,N/A,Lawyer
83,Female,Scientist
30,N/A,Engineer
74,Female,Artist
57,N/A,Engineer
65,Female,Teacher
98,Female,Doctor
66,Male,Doctor
49,Female,Artist
53,Female,Nurse
36,N/A,Engineer
79,Male,Artist
74,Female,Lawyer
38,N/A,Engineer
37,Male,N/A
22,Female,Nurse
41,Male,Teacher
57,Male,Engineer
50,N/A,Artist
88,Female,Artist
29,Female,Engineer
34,Female,Nurse
28,Female,Engineer
53,N/A,Engineer
55,Male,Doctor
50,Male,Scientist
50,Female,Artist
79,Male,Scientist
55,Female,Nurse
50,Female,Engineer
92,Male,Lawyer
46,Female,Scientist
62,Female,Nurse
34,Female,Doctor
50,Female,Nurse
48,Male,Nurse
50,Male,Artist
18,Female,Engineer
20,Male,Lawyer
33,Male,Lawyer
50,Male,Scientist
50,Female,Artist
82,Female,Scientist
56,N/A,Teacher
65,Male,Lawyer
87,Male,N/A
24,Male,Artist
50,Female,Doctor
67,Male,Lawyer
69,Female,Scientist
23,Female,Scientist
57,Male,N/A
52,Female,Doctor
52,Female,Artist
57,Female,Lawyer
66,Male,Lawyer
52,Male,Doctor
57,Female,Nurse
53,Male,N/A
82,Male,Doctor
29,Male,Nurse
35,Male,N/A
50,Female,Doctor
28,Female,Artist
57,Female,Teacher
18,Male,Artist
43,Female,Teacher
57,Female,Lawyer
32,Female,Lawyer
87,Male,Engineer
50,Male,N/A
57,Male,Doctor
78,Male,Lawyer
85,Male,Engineer
91,Male,Scientist
70,Female,Teacher
90,Female,Doctor
50,Male,N/A
53,Female,N/A
28,Male,Engineer
57,Female,Teacher
35,Male,Artist
50,Male,Doctor
21,Female,Nurse
34,Female,Doctor
60,Female,N/A
86,Male,Scientist
76,Male,Doctor
73,Male,Teacher
57,Female,Engineer
46,Female,N/A
26,Female,Doctor
26,Female,Scientist
92,Male,Scientist
50,Male,Nurse
80,Male,Teacher
79,Male,N/A
93,Male,N/A
93,Male,Engineer
51,Male,Engineer
57,Female,Engineer
33,Male,Lawyer
50,Female,Teacher
82,Female,Scientist
81,Male,Doctor
29,Female,Scientist
91,Female,Lawyer
28,Female,Artist
50,Female,Scientist
50,Male,Lawyer
57,Male,Doctor
57,Male,Nurse
42,N/A,Lawyer
36,N/A,Engineer
50,Male,Teacher
64,Male,Teacher
51,Male,Nurse
92,Female,Teacher
61,Male,Scientist
85,Male,N/A
33,Female,Engineer
97,Female,Doctor
33,Female,Artist
85,Female,Doctor
50,Female,Engineer
95,N/A,Nurse
47,Male,Artist
90,N/A,Nurse
41,Male,N/A
46,Female,Teacher
71,Female,Engineer
90,N/A,Artist
50,Male,Doctor
59,N/A,Artist
38,Male,Engineer
57,Male,Scientist
90,Female,Artist
52,Female,Teacher
60,Male,N/A
41,Male,Teacher
50,Male,Artist
60,N/A,Doctor
57,Female,Scientist
51,Female,Scientist
34,Male,Scientist
62,Female,Nurse
50,N/A,Teacher
50,Male,Artist
19,N/A,Lawyer
41,N/A,N/A
84,Female,Engineer
41,Male,Scientist
56,Female,Engineer
50,Male,Doctor
57,Male,N/A
94,Female,Artist
57,Male,Teacher
72,Male,Nurse
33,N/A,Scientist
34,Male,Doctor
57,Male,Nurse
36,Female,Engineer
35,Female,Doctor
67,Female,Nurse
57,N/A,Doctor
46,Female,Scientist
48,Female,Scientist
40,Female,Artist
50,Male,Teacher
57,Female,Engineer
78,Male,Artist
50,Male,N/A
50,Female,Teacher
50,Male,Scientist
44,Female,Nurse
97,Male,Teacher
77,Male,N/A
50,Female,Lawyer
60,Female,Lawyer
38,Female,Doctor
64,Female,Lawyer
50,Female,Doctor
71,Female,Scientist
50,Female,N/A
34,Male,Lawyer
91,Female,Engineer
50,Female,N/A
49,Male,Lawyer
94,Male,Doctor
50,Male,Engineer
30,N/A,Scientist
93,Male,Scientist
28,Female,Lawyer
50,Male,Teacher
95,Male,Engineer
29,Female,Engineer
96,Male,Nurse
34,Male,Nurse
50,Female,Teacher
95,Female,Lawyer
57,Male,Scientist
98,Male,Nurse
77,Female,Scientist
69,Male,Doctor
50,Female,Nurse
80,Female,Doctor
85,Female,Lawyer
50,N/A,Scientist
79,Male,Doctor
50,Male,Doctor
57,Female,Nurse
57,Female,Nurse
50,Female,Nurse
66,Male,Nurse
31,Male,Artist
20,N/A,N/A
97,Female,Engineer
68,Female,Artist
99,Female,Nurse
50,N/A,Lawyer
81,N/A,N/A
57,N/A,Scientist
57,Male,Lawyer
30,N/A,Artist
50,Male,Engineer
57,Male,N/A
54,N/A,N/A
18,Female,Lawyer
31,N/A,Lawyer
26,Female,Artist
19,N/A,Engineer
90,Male,Nurse
95,Male,Teacher
79,N/A,Scientist
83,Female,Nurse
82,Female,Scientist
34,Female,Engineer
69,Male,Teacher
73,Male,N/A
91,Female,Artist
83,Male,Scientist
63,Male,Lawyer
31,Male,Teacher
76,Male,Scientist
50,N/A,Engineer
57,Male,Engineer
27,Female,Lawyer
49,N/A,Scientist
74,Male,Teacher
89,Male,Engineer
64,Male,Nurse
57,Male,N/A
56,Male,Engineer
88,Male,Engineer
74,N/A,Doctor
91,Female,Artist
34,Male,N/A
50,Male,N/A
61,Female,Engineer
64,N/A,N/A
50,N/A,Engineer
56,N/A,Scientist
50,N/A,Doctor
57,Male,Artist
62,Female,Doctor
57,Male,N/A
26,Male,N/A
92,Female,Scientist
50,Female,Engineer
57,Male,Lawyer
55,Female,Doctor
94,Female,Nurse
57,Male,Doctor
26,Female,Engineer
41,Female,Scientist
88,Female,Nurse
94,N/A,Scientist
28,Male,Teacher
95,Female,Scientist
52,N/A,Artist
64,N/A,Nurse
56,N/A,Doctor
82,Male,Teacher
50,Male,Scientist
88,Male,Engineer
50,N/A,Nurse
26,Female,Engineer
67,Male,Doctor
57,Female,Lawyer
87,Female,Teacher
57,Male,Artist
57,Female,Nurse
37,Male,Artist
57,Male,Engineer
57,Female,Engineer
90,Male,Nurse
50,Female,N/A
97,Male,N/A
48,Female,Engineer
59,N/A,Doctor
96,Male,Engineer
50,Female,Teacher
77,Female,Teacher
50,Female,N/A
96,Male,Teacher
75,Female,Scientist
64,Female,Doctor
41,Male,Artist
58,Male,Engineer
50,Male,Teacher
89,Male,Scientist
92,Male,Artist
46,Male,Artist
33,Female,Artist
59,Male,Lawyer
50,Female,Lawyer
87,Male,Doctor
74,Male,Artist
91,Female,Teacher
54,Male,N/A
82,Female,Scientist
64,Male,Lawyer
40,Female,N/A
57,Female,Doctor
53,Female,Doctor
98,Male,Teacher
51,N/A,Nurse
52,Male,Lawyer
50,Male,N/A
50,Female,Doctor
18,Male,Nurse
50,Female,Artist
50,Female,N/A
20,N/A,Doctor
72,Female,Lawyer
57,N/A,Lawyer
61,Male,Engineer
20,Female,Lawyer
77,Female,Engineer
50,Male,Teacher
66,N/A,Engineer
88,Female,Doctor
75,Male,N/A
50,Female,N/A
51,Female,Artist
64,Male,Artist
100,Male,Artist
22,Male,Teacher
31,Male,Scientist
50,N/A,Engineer
66,Female,Nurse
38,N/A,Scientist
88,Male,Doctor
74,Male,Doctor
51,Male,Engineer
95,Male,Doctor
59,Female,Teacher
97,Female,Teacher
32,N/A,Doctor
57,Female,Artist
50,Female,Lawyer
57,Male,Scientist
50,Male,Lawyer
67,Male,Engineer
50,Female,Lawyer
34,Female,Scientist
70,Female,Engineer
97,Male,Nurse
43,Female,Teacher
34,Male,N/A
50,Female,Doctor
57,Female,Artist
92,Male,N/A
57,Female,Nurse
39,N/A,Lawyer
97,Male,Scientist
50,Male,Teacher
69,Female,Teacher
50,Female,Scientist
67,Female,Artist
82,Male,Teacher
46,Female,Lawyer
23,Female,Lawyer
57,Male,Engineer
77,Male,Teacher
45,N/A,Lawyer
50,Female,N/A
57,Male,Scientist
63,Female,Artist
49,N/A,Teacher
38,N/A,Lawyer
50,Female,Engineer
43,Female,Artist
48,Female,Engineer
79,Female,Nurse
50,Female,Doctor
27,Male,Nurse
84,Female,Doctor
75,Male,Doctor
50,Male,Artist
50,Female,Scientist
83,Male,Artist
31,Female,Teacher
68,Male,Teacher
59,Male,Engineer
73,N/A,Teacher
21,Male,Artist
76,Female,Nurse
95,Male,N/A
94,Male,Engineer
65,Male,N/A
19,Female,Doctor
50,Male,Artist
37,Male,N/A
62,Female,Artist
89,Male,Artist
32,N/A,Doctor
50,Female,Artist
38,Female,Nurse
47,Female,Artist
21,Male,N/A
50,Male,Teacher
79,Female,Teacher
50,N/A,Teacher
67,Female,Artist
89,Female,Teacher
47,Male,Doctor
91,Male,Doctor
93,Female,Lawyer
89,Female,N/A
35,Female,Teacher
96,Male,Artist
57,Male,Nurse
44,N/A,N/A
57,N/A,Scientist
40,Male,Nurse
57,Female,Artist
50,Male,Teacher
62,Male,N/A
